x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.3034081757068634,0.5975860357284546,-5.838650167788728e-07,0.4399080276489258,0.5484253168106079,-0.039603687822818756,0.5244774222373962,0.40554362535476685,-0.04169972985982895,0.5450183153152466,0.2667624354362488,-0.04433231055736542,0.5295073390007019,0.17053669691085815,-0.04190176725387573,0.4385421574115753,0.30419301986694336,0.004750682506710291,0.44702133536338806,0.2087196260690689,-0.06725279241800308,0.43194201588630676,0.28929898142814636,-0.11141697317361832,0.42749106884002686,0.38298431038856506,-0.12565332651138306,0.34636756777763367,0.3174233138561249,0.004503443371504545,0.3516836166381836,0.22317783534526825,-0.08755501359701157,0.34626662731170654,0.34187448024749756,-0.12228571623563766,0.3499108850955963,0.444502055644989,-0.11996076256036758,0.2668372094631195,0.3440164625644684,-0.006583460606634617,0.2635717988014221,0.274247944355011,-0.09944763034582138,0.2745813727378845,0.3922380805015564,-0.09545380622148514,0.2852669358253479,0.47690755128860474,-0.06377294659614563,0.1874350607395172,0.3743075430393219,-0.019702952355146408,0.188301682472229,0.31625235080718994,-0.08275812864303589,0.20240634679794312,0.4054056406021118,-0.07313594967126846,0.2169439047574997,0.47008734941482544,-0.046558137983083725,A
0.28870847821235657,0.536942183971405,-3.487557194148394e-07,0.3610381782054901,0.5040860176086426,-0.01650288701057434,0.40745100378990173,0.42471134662628174,-0.016682365909218788,0.4123331904411316,0.3428589105606079,-0.01853267475962639,0.4232640266418457,0.28125622868537903,-0.0181132759898901,0.3730289041996002,0.364257276058197,0.010423537343740463,0.3837856948375702,0.3112863004207611,-0.01747770793735981,0.37643566727638245,0.3591685891151428,-0.03413863480091095,0.37089118361473083,0.40860432386398315,-0.038602810353040695,0.3339765667915344,0.36110174655914307,0.009669073857367039,0.3485589623451233,0.3012949228286743,-0.024478288367390633,0.34281519055366516,0.3685796558856964,-0.03669143468141556,0.3399358093738556,0.4291265606880188,-0.033829666674137115,0.29586657881736755,0.3634745180606842,0.0034520048648118973,0.3123971223831177,0.3169337213039398,-0.03394429013133049,0.30798614025115967,0.3929480314254761,-0.03134433552622795,0.3053656220436096,0.4502955973148346,-0.01618986204266548,0.2552950978279114,0.37215355038642883,-0.003815361997112632,0.27771249413490295,0.3326622247695923,-0.02989131212234497,0.27854984998703003,0.38922107219696045,-0.024469727650284767,0.2763752341270447,0.4347774088382721,-0.011343821883201599,A
0.7106483578681946,0.8849924802780151,-4.4744641058969137e-07,0.7984709739685059,0.8448629379272461,-0.022966507822275162,0.8624172210693359,0.7604630589485168,-0.0281510166823864,0.871160089969635,0.679429292678833,-0.035301145166158676,0.8639665246009827,0.6145911812782288,-0.0407823845744133,0.8159565925598145,0.6776817440986633,-0.0029803577344864607,0.8277971148490906,0.6222836971282959,-0.04373374953866005,0.8225950598716736,0.6804566383361816,-0.06995867937803268,0.8167881369590759,0.7403737902641296,-0.07885558903217316,0.7579328417778015,0.6835882663726807,-0.006351289339363575,0.7761217355728149,0.628466784954071,-0.0513010174036026,0.7734497785568237,0.7035667300224304,-0.0669536143541336,0.7690560817718506,0.7721119523048401,-0.06458768248558044,0.7004461884498596,0.6993073225021362,-0.01605241559445858,0.7186724543571472,0.6507354378700256,-0.06515511125326157,0.7235506176948547,0.7295083999633789,-0.06005879119038582,0.7251591682434082,0.7934373617172241,-0.04109390452504158,0.6407495737075806,0.7253686189651489,-0.02701931819319725,0.6634141206741333,0.6829895377159119,-0.06565512716770172,0.672172486782074,0.7423433661460876,-0.05845616012811661,0.6755031943321228,0.7932455539703369,-0.04116164892911911,A
0.7118661999702454,0.7523711323738098,-5.115813905831601e-07,0.8288674354553223,0.6527340412139893,-0.04254176840186119,0.8938895463943481,0.49923616647720337,-0.05616641417145729,0.8925666809082031,0.37119513750076294,-0.07345109432935715,0.880840539932251,0.26419714093208313,-0.08257856965065002,0.7854927182197571,0.3852385878562927,-0.004577336832880974,0.819266140460968,0.3044835925102234,-0.08586107194423676,0.8329590559005737,0.4058802127838135,-0.13312463462352753,0.8368629813194275,0.4988465905189514,-0.14723224937915802,0.7000167965888977,0.40440651774406433,-0.009745405055582523,0.747691810131073,0.3329813480377197,-0.09989190846681595,0.7703450918197632,0.46494218707084656,-0.12545090913772583,0.781769335269928,0.5656187534332275,-0.11743779480457306,0.6163530349731445,0.43624183535575867,-0.027799678966403008,0.6784411668777466,0.3931683897972107,-0.12168598175048828,0.7020845413208008,0.5306245684623718,-0.11117309331893921,0.7103861570358276,0.6220773458480835,-0.0733526200056076,0.5316590070724487,0.4810456335544586,-0.04914810508489609,0.6034125685691833,0.450060099363327,-0.11036715656518936,0.6327903270721436,0.5465709567070007,-0.09690307080745697,0.6399474143981934,0.6136544942855835,-0.06635221093893051,A
0.4562540352344513,0.5877023935317993,-6.443582947213145e-07,0.5703389644622803,0.5048061013221741,-0.03595364838838577,0.6399311423301697,0.37373560667037964,-0.04499833658337593,0.65139240026474,0.26380664110183716,-0.056148625910282135,0.6350353956222534,0.17824770510196686,-0.060534894466400146,0.5434901118278503,0.27061790227890015,-0.002145586535334587,0.5860022306442261,0.20872768759727478,-0.06910023093223572,0.5945776700973511,0.3089335858821869,-0.10866835713386536,0.593596875667572,0.3947363793849945,-0.11959757655858994,0.4662599265575409,0.28255027532577515,-0.0028417205903679132,0.5200040340423584,0.23381830751895905,-0.0758080929517746,0.532845139503479,0.35053619742393494,-0.09493695199489594,0.53626549243927,0.4389287233352661,-0.08541581779718399,0.3947879672050476,0.3047597110271454,-0.014742218889296055,0.45947763323783875,0.29333606362342834,-0.08467110246419907,0.47099509835243225,0.40285924077033997,-0.07469988614320755,0.4697050452232361,0.47487446665763855,-0.0437343455851078,0.325301855802536,0.33591920137405396,-0.02984178066253662,0.3938314914703369,0.3220193684101105,-0.07033640891313553,0.4076736271381378,0.4063510298728943,-0.05567897483706474,0.40575164556503296,0.46016305685043335,-0.028924426063895226,A
0.48865675926208496,0.7287591099739075,-6.891535235808988e-07,0.5789791941642761,0.6708055734634399,-0.03764139860868454,0.6524248123168945,0.5810980200767517,-0.04806148633360863,0.6607756018638611,0.49201640486717224,-0.05834518373012543,0.6457399129867554,0.41802510619163513,-0.0645032674074173,0.5928700566291809,0.5047885179519653,-0.004027088172733784,0.5832817554473877,0.43878811597824097,-0.055169519037008286,0.5702155232429504,0.49808061122894287,-0.08587304502725601,0.5716665983200073,0.5555737614631653,-0.09505898505449295,0.5297066569328308,0.5112994313240051,0.00045292728464119136,0.5177758932113647,0.4543146789073944,-0.055837057530879974,0.5157133340835571,0.5358472466468811,-0.07343283295631409,0.5293293595314026,0.595389187335968,-0.06927474588155746,0.47272002696990967,0.5236515998840332,-0.004335124511271715,0.45823392271995544,0.475052148103714,-0.0607193298637867,0.4629720449447632,0.5568260550498962,-0.05335899442434311,0.47760993242263794,0.6106242537498474,-0.030102290213108063,0.41688650846481323,0.5425745248794556,-0.012018178589642048,0.4104188084602356,0.4940734803676605,-0.04692823067307472,0.418364554643631,0.5560310482978821,-0.03504808992147446,0.4308621883392334,0.6005215048789978,-0.013582377694547176,A
0.5275421142578125,0.5318521857261658,-5.27935867467022e-07,0.6454731225967407,0.4753805100917816,-0.02978670969605446,0.7246758341789246,0.3763609230518341,-0.03342074528336525,0.7513708472251892,0.2743728756904602,-0.03918097913265228,0.7472066879272461,0.1918463259935379,-0.04049057886004448,0.6598749756813049,0.2905923128128052,0.008380569517612457,0.6755267977714539,0.20901888608932495,-0.042811162769794464,0.6630110740661621,0.2755950689315796,-0.07408806681632996,0.6552305221557617,0.34761476516723633,-0.08307293057441711,0.5890665054321289,0.2965885400772095,0.008310738019645214,0.6006316542625427,0.2152937352657318,-0.05347036197781563,0.5929354429244995,0.30779901146888733,-0.07610654085874557,0.5920572876930237,0.3894440233707428,-0.07283305376768112,0.5215332508087158,0.3125639855861664,-0.0002602704626042396,0.5348460078239441,0.2537381947040558,-0.06426485627889633,0.5356466770172119,0.3513508439064026,-0.0576547347009182,0.537748396396637,0.422360897064209,-0.03163078799843788,0.45056742429733276,0.3354729115962982,-0.010719424113631248,0.47019684314727783,0.2864743173122406,-0.05526150390505791,0.4740604758262634,0.3621423542499542,-0.04424532130360603,0.47601038217544556,0.41820335388183594,-0.0210431981831789,A
0.6298472881317139,0.6299178600311279,-4.4752715666618315e-07,0.7056840062141418,0.5727812051773071,-0.023785660043358803,0.7564497590065002,0.48036226630210876,-0.030141927301883698,0.7522820234298706,0.40141943097114563,-0.03791884332895279,0.745193600654602,0.3354150652885437,-0.04295189306139946,0.6921396851539612,0.41097593307495117,-5.472607881529257e-05,0.6902468800544739,0.34812459349632263,-0.03999016433954239,0.698993444442749,0.3989761769771576,-0.06514228135347366,0.7069186568260193,0.45420411229133606,-0.07261717319488525,0.6366093158721924,0.4255114793777466,-0.0017327450914308429,0.6399288773536682,0.36243128776550293,-0.04343291372060776,0.6545062065124512,0.4318397343158722,-0.05673455446958542,0.6660025119781494,0.49137669801712036,-0.05314556509256363,0.5847758054733276,0.44720757007598877,-0.009985032491385937,0.5915331840515137,0.38715052604675293,-0.05594635754823685,0.6112011075019836,0.46302929520606995,-0.047982241958379745,0.6242676973342896,0.5207793116569519,-0.027500098571181297,0.5330451726913452,0.47858142852783203,-0.01979636773467064,0.5480580925941467,0.4252016246318817,-0.05472521483898163,0.5688949823379517,0.4832392930984497,-0.04460461437702179,0.580444872379303,0.5310574769973755,-0.025301814079284668,A
0.5156065821647644,0.6514134407043457,-5.115068120176147e-07,0.5912057757377625,0.5912596583366394,-0.028613867238163948,0.6438021659851074,0.5033910274505615,-0.0352960042655468,0.6390347480773926,0.4218789041042328,-0.042828500270843506,0.6242469549179077,0.3527088761329651,-0.04668022319674492,0.5865685939788818,0.43781572580337524,0.005567255895584822,0.571012020111084,0.3781629800796509,-0.03888970613479614,0.5683230757713318,0.4295152425765991,-0.06661947071552277,0.57606041431427,0.4824802279472351,-0.07480672746896744,0.530921220779419,0.45203709602355957,0.007691210601478815,0.5142976641654968,0.394633024930954,-0.03946016728878021,0.5216864943504333,0.46163031458854675,-0.056235022842884064,0.5389733910560608,0.5125299096107483,-0.05393682420253754,0.48058268427848816,0.4740520715713501,0.0018160998588427901,0.4648752510547638,0.4242243766784668,-0.04727301374077797,0.4783383309841156,0.4948715567588806,-0.040602296590805054,0.49618375301361084,0.540835976600647,-0.02023903839290142,0.43145155906677246,0.5032961964607239,-0.00608527148142457,0.42219099402427673,0.4587880074977875,-0.037379924207925797,0.43649184703826904,0.5106452107429504,-0.026812292635440826,0.4511658549308777,0.5468875765800476,-0.007963373325765133,A
0.38116487860679626,0.579863429069519,-5.646944032378087e-07,0.4757121503353119,0.5083546042442322,-0.029052438214421272,0.5403119325637817,0.40098631381988525,-0.03626890480518341,0.5523250102996826,0.3033362329006195,-0.045683350414037704,0.5363695621490479,0.2232767641544342,-0.050876323133707047,0.4742209017276764,0.31717294454574585,0.0042314790189266205,0.48087382316589355,0.24699470400810242,-0.04518181085586548,0.48683324456214905,0.3129141330718994,-0.07806243747472763,0.4928157925605774,0.38293078541755676,-0.0884217843413353,0.40605854988098145,0.33037084341049194,0.003044359851628542,0.41470077633857727,0.2627847194671631,-0.04934151843190193,0.4299193322658539,0.3455013930797577,-0.0682399570941925,0.44313788414001465,0.42220789194107056,-0.06535378843545914,0.33867108821868896,0.35145407915115356,-0.006835111882537603,0.35622185468673706,0.3048849403858185,-0.06025424599647522,0.3758787214756012,0.3935181498527527,-0.053562816232442856,0.38812267780303955,0.46157366037368774,-0.03089125081896782,0.2719690799713135,0.3813910186290741,-0.019181083887815475,0.2991424798965454,0.33834096789360046,-0.05379144474864006,0.3163642883300781,0.40736082196235657,-0.040621016174554825,0.32425054907798767,0.46216917037963867,-0.018151182681322098,A
